id,fecha_hora,numero,jugadores_presentes,velocity,direction,strategy,fichas,ganancia,saldo,opcion_apuesta,categoria,aus_rojo,aus_negro,aus_par,aus_impar,aus_1-18,aus_19-36
686.0,2025-05-18 17:00:58,8.0,16,40.01564381207262,horario,fibonacci,13.0,-6500.0,11000.0,rojo,negro,1,2,563,563,563,563
687.0,2025-05-18 17:01:38,25.0,19,45.60635211156332,sin cambio,fibonacci,21.0,10500.0,21500.0,rojo,rojo,2,1,564,564,564,564
688.0,2025-05-18 17:19:55,12.0,13,46.2968552258147,antihorario,,0.0,0.0,10000.0,,rojo,1,2,565,565,565,565
689.0,2025-05-18 17:20:38,34.0,13,51.289938635993984,horario,fibonacci,1.0,500.0,10000.0,rojo,rojo,1,3,566,566,566,566
690.0,2025-05-18 17:21:20,15.0,10,40.61697178833674,antihorario,fibonacci,1.0,-500.0,9000.0,par,negro,1,4,567,567,567,567
691.0,2025-05-18 17:22:02,29.0,13,52.79927080387245,horario,fibonacci,1.0,-500.0,8000.0,rojo,negro,2,1,568,568,568,568
692.0,2025-05-18 17:22:49,11.0,10,42.45544821428761,antihorario,fibonacci,2.0,-1000.0,6000.0,rojo,negro,3,1,569,569,569,569
693.0,2025-05-18 17:23:33,11.0,10,40.49605971936701,horario,fibonacci,3.0,-1500.0,3000.0,rojo,negro,4,1,570,570,570,570
694.0,2025-05-18 17:24:18,19.0,15,46.3364145627903,antihorario,fibonacci,5.0,2500.0,3000.0,rojo,rojo,5,1,571,571,571,571
695.0,2025-05-18 17:25:04,22.0,16,54.020503590696364,horario,fibonacci,3.0,1500.0,3000.0,par,negro,1,2,572,572,572,572
696.0,2025-05-18 17:25:50,20.0,18,61.765339805661554,antihorario,fibonacci,2.0,1000.0,3000.0,par,negro,2,1,573,573,573,573
697.0,2025-05-18 17:26:33,10.0,18,56.96291070252822,horario,fibonacci,1.0,-500.0,2000.0,rojo,negro,3,1,574,574,574,574
698.0,2025-05-18 17:27:11,16.0,10,53.18761882728993,antihorario,fibonacci,2.0,1000.0,2000.0,par,rojo,4,1,575,575,575,575
699.0,2025-05-18 17:27:58,25.0,16,53.36398387467217,horario,fibonacci,1.0,500.0,2000.0,rojo,rojo,1,2,576,576,576,576
700.0,2025-05-18 17:28:38,8.0,10,58.40068942780866,antihorario,dalembert,1.0,500.0,2000.0,1-18,negro,1,3,577,577,577,577
701.0,2025-05-18 17:29:18,1.0,10,53.95217615302824,horario,fibonacci,1.0,500.0,2000.0,rojo,rojo,2,1,578,578,578,578
703.0,2025-05-18 17:44:53,21.0,15,43.705845543859596,horario,dalembert,2.0,1000.0,11000.0,rojo,rojo,1,2,579,579,579,579
704.0,2025-05-18 17:45:36,20.0,19,42.99168366148624,antihorario,dalembert,1.0,-500.0,10500.0,rojo,negro,1,3,580,580,580,580
705.0,2025-05-18 17:46:19,29.0,10,50.65716065491199,horario,fibonacci,1.0,-500.0,10000.0,rojo,negro,2,1,581,581,581,581
706.0,2025-05-18 17:46:59,10.0,19,60.97104458353175,antihorario,fibonacci,2.0,-1000.0,9000.0,rojo,negro,3,1,582,582,582,582
707.0,2025-05-18 17:47:44,26.0,19,34.4282165843063,sin cambio,fibonacci,3.0,-1500.0,7500.0,rojo,negro,4,1,583,583,583,583
708.0,2025-05-18 17:48:24,13.0,10,48.783306463733744,antihorario,fibonacci,5.0,-2500.0,5000.0,rojo,negro,5,1,584,584,584,584
709.0,2025-05-18 17:49:05,32.0,10,49.03037365454955,sin cambio,fibonacci,8.0,4000.0,9000.0,rojo,rojo,6,1,585,585,585,585
710.0,2025-05-18 17:49:46,26.0,10,51.875986158873694,antihorario,dalembert,1.0,-500.0,8500.0,rojo,negro,1,2,586,586,586,586
711.0,2025-05-18 17:50:32,4.0,10,47.74408650526144,horario,fibonacci,13.0,-6500.0,2000.0,rojo,negro,2,1,587,587,587,587
712.0,2025-05-18 17:51:17,1.0,10,40.99285544572259,antihorario,fibonacci,21.0,10500.0,12500.0,rojo,rojo,3,1,588,588,588,588
713.0,2025-05-18 17:52:02,0.0,15,43.22027041390946,horario,fibonacci,13.0,6500.0,19000.0,negro,0,1,2,589,589,589,589
714.0,2025-05-18 17:52:44,6.0,10,59.12427434431734,antihorario,fibonacci,8.0,-4000.0,15000.0,rojo,negro,2,3,590,590,590,590
715.0,2025-05-18 17:53:30,1.0,16,57.690350892342344,horario,fibonacci,13.0,6500.0,21500.0,rojo,rojo,3,1,591,591,591,591
716.0,2025-05-18 17:54:10,23.0,10,64.4555379305206,antihorario,fibonacci,8.0,4000.0,25500.0,rojo,rojo,1,2,592,592,592,592
717.0,2025-05-18 17:54:52,30.0,16,43.49380717019153,horario,fibonacci,5.0,2500.0,28000.0,rojo,rojo,1,3,593,593,593,593
718.0,2025-05-18 17:55:43,31.0,10,41.68863553448473,antihorario,fibonacci,3.0,-1500.0,26500.0,rojo,negro,1,4,594,594,594,594
719.0,2025-05-18 17:56:26,24.0,10,41.22317027451522,horario,fibonacci,5.0,-2500.0,24000.0,rojo,negro,2,1,595,595,595,595
720.0,2025-05-18 17:57:06,29.0,18,61.5400974141387,antihorario,fibonacci,8.0,4000.0,28000.0,19-36,negro,3,1,596,596,596,596
721.0,2025-05-18 17:57:52,17.0,18,41.109979383667905,horario,dalembert,1.0,-500.0,27500.0,rojo,negro,4,1,597,597,597,597
722.0,2025-05-18 17:58:35,32.0,18,42.21945251522287,antihorario,fibonacci,13.0,6500.0,34000.0,rojo,rojo,5,1,598,598,598,598
723.0,2025-05-18 17:59:19,33.0,10,38.675754635485475,horario,fibonacci,8.0,-4000.0,30000.0,rojo,negro,1,2,599,599,599,599
724.0,2025-05-18 18:00:04,2.0,10,47.45603020219827,antihorario,fibonacci,13.0,-6500.0,23500.0,rojo,negro,2,1,600,600,600,600
725.0,2025-05-18 18:00:48,7.0,18,50.03249404572258,horario,fibonacci,21.0,10500.0,34000.0,rojo,rojo,3,1,601,601,601,601
726.0,2025-05-18 18:01:27,7.0,18,56.88430425616874,antihorario,fibonacci,13.0,6500.0,40500.0,rojo,rojo,1,2,602,602,602,602
727.0,2025-05-18 18:02:08,17.0,7,53.934382200499186,horario,fibonacci,8.0,-4000.0,36500.0,19-36,negro,1,3,603,603,603,603
728.0,2025-05-18 18:02:48,36.0,18,51.81824522371222,antihorario,fibonacci,13.0,6500.0,43000.0,rojo,rojo,2,1,604,604,604,604
729.0,2025-05-18 18:17:03,11.0,13,59.62101914374053,antihorario,fibonacci,1.0,-500.0,9500.0,rojo,negro,1,2,605,605,605,605
730.0,2025-05-18 18:17:46,14.0,13,48.03398179551234,horario,fibonacci,1.0,0.0,9500.0,rojo,rojo,2,1,606,606,606,606
731.0,2025-05-18 18:18:29,14.0,13,44.117364502702834,antihorario,fibonacci,1.0,0.0,9500.0,rojo,rojo,1,2,607,607,607,607
732.0,2025-05-18 18:19:08,28.0,13,47.472731748312015,horario,dalembert,2.0,-1500.0,8000.0,rojo,negro,1,3,608,608,608,608
733.0,2025-05-18 18:19:51,30.0,16,54.45470039682647,antihorario,fibonacci,1.0,500.0,8500.0,rojo,rojo,2,1,609,609,609,609
735.0,2025-05-18 20:54:42,19.0,10,61.611017077933894,antihorario,fibonacci,1.0,0.0,10000.0,rojo,rojo,1,2,610,610,610,610
736.0,2025-05-18 20:55:22,31.0,10,47.72835946748554,horario,fibonacci,2.0,-500.0,9000.0,rojo,negro,1,3,611,611,611,611
737.0,2025-05-18 21:04:40,4.0,10,54.724652731074855,antihorario,,0.0,0.0,9500.0,,negro,2,1,612,612,612,612
738.0,2025-05-18 21:05:18,8.0,10,51.98049922863877,horario,fibonacci,1.0,-500.0,8000.0,rojo,negro,3,1,613,613,613,613
739.0,2025-05-18 21:06:01,2.0,1,50.437465127101696,antihorario,fibonacci,2.0,-1000.0,5500.0,rojo,negro,4,1,614,614,614,614
740.0,2025-05-18 21:06:43,17.0,10,54.18648264701177,horario,fibonacci,3.0,-1500.0,1500.0,rojo,negro,5,1,615,615,615,615
741.0,2025-05-18 21:07:26,17.0,15,50.52498446573782,antihorario,fibonacci,5.0,2500.0,2500.0,impar,negro,6,1,616,616,616,616
742.0,2025-05-18 21:08:07,32.0,15,59.38180419013884,horario,fibonacci,3.0,1500.0,3500.0,rojo,rojo,7,1,617,617,617,617
743.0,2025-05-18 21:11:04,19.0,10,51.36468055449237,horario,,0.0,0.0,10000.0,,rojo,1,2,618,618,618,618
744.0,2025-05-18 21:11:49,32.0,10,53.41393545383484,antihorario,fibonacci,1.0,500.0,10500.0,rojo,rojo,1,3,619,619,619,619
745.0,2025-05-18 21:12:35,4.0,10,48.19652815133304,horario,fibonacci,1.0,-500.0,10000.0,rojo,negro,1,4,620,620,620,620
746.0,2025-05-18 21:13:11,18.0,10,48.99238159771964,antihorario,fibonacci,1.0,500.0,10500.0,rojo,rojo,2,1,621,621,621,621
747.0,2025-05-18 21:13:53,23.0,10,52.14572158238781,horario,fibonacci,1.0,500.0,11000.0,rojo,rojo,1,2,622,622,622,622
748.0,2025-05-18 21:14:35,34.0,10,52.67334905851925,antihorario,fibonacci,1.0,-500.0,10500.0,1-18,rojo,1,3,623,623,623,623
749.0,2025-05-18 21:15:15,3.0,10,62.73758143801169,horario,fibonacci,1.0,500.0,11000.0,rojo,rojo,1,4,624,624,624,624
750.0,2025-05-18 21:15:52,7.0,10,61.0785809751913,antihorario,fibonacci,1.0,500.0,11500.0,rojo,rojo,1,5,625,625,625,625
751.0,2025-05-18 21:16:34,2.0,10,52.63334122729233,horario,fibonacci,1.0,-500.0,11000.0,rojo,negro,1,6,626,626,626,626
752.0,2025-05-18 21:18:42,18.0,10,62.06453294200164,antihorario,,0.0,0.0,10000.0,,rojo,2,1,627,627,627,627
753.0,2025-05-18 21:19:22,14.0,10,52.278371481491966,horario,fibonacci,1.0,500.0,10500.0,rojo,rojo,1,2,628,628,628,628
754.0,2025-05-18 21:20:07,29.0,10,45.72916408224224,antihorario,fibonacci,1.0,-500.0,10000.0,rojo,negro,1,3,629,629,629,629
755.0,2025-05-18 21:20:51,16.0,10,45.83670472863053,horario,fibonacci,1.0,500.0,10500.0,rojo,rojo,2,1,630,630,630,630
756.0,2025-05-18 21:21:30,36.0,10,46.681702828497144,antihorario,fibonacci,1.0,500.0,11000.0,rojo,rojo,1,2,631,631,631,631
757.0,2025-05-18 21:22:14,3.0,10,47.42407212984055,horario,fibonacci,1.0,500.0,11500.0,rojo,rojo,1,3,632,632,632,632
758.0,2025-05-18 21:22:57,30.0,10,43.54254726435288,antihorario,fibonacci,1.0,500.0,12000.0,rojo,rojo,1,4,633,633,633,633
759.0,2025-05-18 21:23:37,24.0,10,51.67380105958952,horario,fibonacci,1.0,-500.0,11500.0,rojo,negro,1,5,634,634,634,634
760.0,2025-05-18 21:24:17,16.0,10,46.463571616133116,antihorario,fibonacci,1.0,500.0,12000.0,rojo,rojo,2,1,635,635,635,635
761.0,2025-05-18 21:25:03,28.0,10,43.69584587413312,horario,fibonacci,1.0,-500.0,11500.0,rojo,negro,1,2,636,636,636,636
762.0,2025-05-18 21:25:45,1.0,10,58.62973440812192,antihorario,fibonacci,1.0,500.0,12000.0,rojo,rojo,2,1,637,637,637,637
763.0,2025-05-18 21:26:32,17.0,10,58.85034856786326,horario,fibonacci,1.0,-500.0,11500.0,rojo,negro,1,2,638,638,638,638
764.0,2025-05-18 21:27:15,9.0,10,48.5286524619567,antihorario,fibonacci,1.0,500.0,12000.0,rojo,rojo,2,1,639,639,639,639
765.0,2025-05-18 21:27:57,22.0,10,46.24292571119486,horario,fibonacci,1.0,-500.0,11500.0,rojo,negro,1,2,640,640,640,640
766.0,2025-05-18 21:28:40,23.0,10,39.49073583619803,antihorario,fibonacci,1.0,500.0,12000.0,rojo,rojo,2,1,641,641,641,641
767.0,2025-05-18 21:29:29,35.0,10,57.24191685051866,horario,fibonacci,1.0,500.0,12500.0,negro,negro,1,2,642,642,642,642
768.0,2025-05-18 21:30:07,10.0,10,57.64305891469133,antihorario,fibonacci,1.0,-500.0,12000.0,rojo,negro,2,1,643,643,643,643
769.0,2025-05-18 21:30:52,15.0,10,36.247243783165054,horario,fibonacci,1.0,-500.0,11500.0,rojo,negro,3,1,644,644,644,644
770.0,2025-05-18 21:31:34,9.0,10,49.832844412279506,antihorario,fibonacci,2.0,1000.0,12500.0,rojo,rojo,4,1,645,645,645,645
771.0,2025-05-18 21:32:14,6.0,10,49.772227494946584,horario,fibonacci,1.0,-500.0,12000.0,rojo,negro,1,2,646,646,646,646
772.0,2025-05-18 21:32:57,20.0,10,52.46400236477058,antihorario,fibonacci,2.0,-1000.0,11000.0,rojo,negro,2,1,647,647,647,647
773.0,2025-05-18 21:33:41,31.0,10,58.037768978700335,horario,fibonacci,3.0,-1500.0,9500.0,par,negro,3,1,648,648,648,648
774.0,2025-05-18 21:34:19,0.0,10,47.841205246257054,antihorario,fibonacci,5.0,-2500.0,7000.0,rojo,0,4,1,649,649,649,649
775.0,2025-05-18 21:35:06,20.0,10,36.960666132759606,horario,fibonacci,8.0,-4000.0,3000.0,rojo,negro,5,2,650,650,650,650
776.0,2025-05-18 21:35:50,5.0,10,44.67591159361684,antihorario,fibonacci,13.0,6500.0,9500.0,rojo,rojo,6,1,651,651,651,651
777.0,2025-05-18 21:36:29,15.0,10,59.55638564728466,horario,fibonacci,8.0,-4000.0,5500.0,rojo,negro,1,2,652,652,652,652
778.0,2025-05-18 21:37:09,13.0,10,49.45188110161572,antihorario,fibonacci,13.0,-6500.0,-1000.0,rojo,negro,2,1,653,653,653,653
779.0,2025-05-18 22:12:24,6.0,10,58.100412359926764,antihorario,,0.0,0.0,10000.0,,negro,3,1,654,654,654,654
780.0,2025-05-18 22:13:05,21.0,10,50.671998044567935,horario,fibonacci,1.0,500.0,10000.0,rojo,rojo,4,1,655,655,655,655
781.0,2025-05-18 22:13:52,26.0,10,44.40668988605343,horario,fibonacci,1.0,-500.0,9000.0,rojo,negro,1,2,656,656,656,656
782.0,2025-05-18 22:14:34,27.0,10,51.69396557548373,horario,fibonacci,1.0,500.0,9000.0,rojo,rojo,2,1,657,657,657,657
,2025-05-21 20:36:58,7.0,0,53.39513150560717,antihorario,dalembert,2.0,1000.0,1000.0,rojo,rojo,1,2,658,658,658,658
,2025-05-21 20:38:28,0.0,0,38.06493740729203,sin cambio,dalembert,2.0,-1000.0,-500.0,rojo,0,1,3,659,659,659,659
,2025-05-21 20:39:11,13.0,0,50.100728489838104,horario,fibonacci,1.0,-500.0,-1000.0,rojo,negro,2,4,660,660,660,660
,2025-05-21 20:43:55,9.0,10,53.564944465672795,antihorario,fibonacci,1.0,500.0,500.0,rojo,rojo,3,1,661,661,661,661
,2025-05-21 20:44:39,4.0,10,52.489837254397365,horario,fibonacci,1.0,500.0,1000.0,negro,negro,1,2,662,662,662,662
,2025-05-21 20:45:18,7.0,0,51.17381636856821,antihorario,fibonacci,1.0,500.0,1500.0,rojo,rojo,2,1,663,663,663,663
,2025-05-21 20:46:03,8.0,10,33.47824918781604,horario,fibonacci,1.0,-500.0,1000.0,rojo,negro,1,2,664,664,664,664
,2025-05-21 20:47:27,22.0,10,49.75714684519249,horario,fibonacci,1.0,-500.0,1000.0,rojo,negro,2,1,665,665,665,665
,2025-05-21 20:58:14,29.0,10,59.03780636893046,antihorario,fibonacci,1.0,-500.0,-500.0,rojo,negro,3,1,666,666,666,666
,2025-05-21 20:58:58,5.0,10,46.788367434606,horario,fibonacci,2.0,1000.0,500.0,rojo,rojo,4,1,667,667,667,667
,2025-05-21 20:59:42,30.0,10,49.612129092061856,antihorario,fibonacci,1.0,500.0,1000.0,rojo,rojo,1,2,668,668,668,668
,2025-05-21 21:04:43,15.0,10,52.19498474178159,horario,fibonacci,1.0,-500.0,-500.0,rojo,negro,1,3,669,669,669,669
,2025-05-21 21:05:25,21.0,10,44.684531441678764,antihorario,dalembert,2.0,1000.0,500.0,rojo,rojo,2,1,670,670,670,670
,2025-05-21 21:14:36,25.0,6,38.9289387502569,horario,dalembert,2.0,1000.0,1000.0,rojo,rojo,1,2,671,671,671,671
,2025-05-21 21:15:21,24.0,6,64.56363419676813,antihorario,dalembert,1.0,-500.0,500.0,rojo,negro,1,3,672,672,672,672
,2025-05-21 21:16:04,17.0,7,60.777552240691705,horario,dalembert,2.0,-1000.0,-500.0,par,negro,2,1,673,673,673,673
,2025-05-21 21:16:47,2.0,6,50.342903043441694,antihorario,fibonacci,1.0,-500.0,-1000.0,rojo,negro,3,1,674,674,674,674
,2025-05-21 21:18:08,2.0,7,53.420049652672475,antihorario,fibonacci,1.0,-500.0,-500.0,rojo,negro,4,1,675,675,675,675
,2025-05-21 21:18:52,25.0,7,46.24145904903149,horario,fibonacci,1.0,500.0,0.0,rojo,rojo,5,1,676,676,676,676
,2025-05-21 21:19:36,34.0,8,43.92484804633297,antihorario,fibonacci,1.0,500.0,500.0,rojo,rojo,1,2,677,677,677,677
,2025-05-21 21:49:04,22.0,14,53.64184145906398,horario,,0.0,0.0,0.0,,negro,1,3,678,678,678,678
,2025-05-21 21:49:43,31.0,12,67.23030645386456,antihorario,fibonacci,1.0,-500.0,-500.0,rojo,negro,2,1,679,679,679,679
,2025-05-21 21:50:28,7.0,1,51.16827924857621,horario,fibonacci,2.0,1000.0,500.0,rojo,rojo,3,1,680,680,680,680
,2025-05-21 21:51:15,6.0,1,60.42080505179508,antihorario,fibonacci,1.0,-500.0,0.0,rojo,negro,1,2,681,681,681,681
,2025-05-21 21:51:56,33.0,1,40.31353984116777,horario,fibonacci,1.0,-500.0,-500.0,rojo,negro,2,1,682,682,682,682
,2025-05-21 21:52:35,33.0,13,60.833958178931965,antihorario,fibonacci,2.0,-1000.0,-1500.0,rojo,negro,3,1,683,683,683,683
,2025-05-21 21:53:15,21.0,12,60.307371385898335,horario,dalembert,2.0,1000.0,-500.0,rojo,rojo,4,1,684,684,684,684
,2025-05-21 21:53:59,12.0,14,61.903193840701476,antihorario,dalembert,1.0,500.0,0.0,rojo,rojo,1,2,685,685,685,685
,2025-05-21 21:54:43,20.0,13,74.45851011846052,horario,dalembert,1.0,-500.0,-500.0,rojo,negro,1,3,686,686,686,686
,2025-05-21 21:55:26,13.0,15,45.28400569999232,antihorario,dalembert,2.0,-1000.0,-1500.0,rojo,negro,2,1,687,687,687,687
,2025-05-21 21:56:07,8.0,12,45.69333011261771,horario,dalembert,3.0,-1500.0,-3000.0,rojo,negro,3,1,688,688,688,688
,2025-05-21 21:56:56,3.0,1,56.35608510541407,antihorario,fibonacci,3.0,1500.0,-1500.0,rojo,rojo,4,1,689,689,689,689
,2025-05-21 21:58:19,7.0,8,50.180525278664106,antihorario,fibonacci,1.0,500.0,-500.0,impar,rojo,1,2,690,690,690,690
,2025-05-23 15:15:38,34.0,9,60.61119060219312,antihorario,,0.0,0.0,0.0,,rojo,1,3,691,691,691,691
,2025-05-23 15:56:10,1.0,1,48.2623856144229,horario,8,8.0,-4000.0,-4000.0,22,rojo,1,4,692,692,692,692
,2025-05-23 18:30:32,11.0,12,46.828954628640105,horario,1,1.0,-500.0,-8000.0,31,negro,1,5,693,693,693,693
,2025-05-23 18:31:18,10.0,13,53.74900815723804,antihorario,14,14.0,-7000.0,-15000.0,32,negro,2,1,694,694,694,694
,2025-05-23 18:32:04,1.0,13,47.12852091682716,horario,1,1.0,-500.0,-15500.0,32,rojo,3,1,695,695,695,695
,2025-05-23 18:32:48,36.0,14,53.62564656531782,antihorario,16,16.0,-8000.0,-23500.0,32,rojo,1,2,696,696,696,696
,2025-05-23 18:34:12,0.0,14,50.78768793045373,antihorario,23,23.0,-11500.0,-51500.0,31,0,1,3,697,697,697,697
,2025-05-23 19:49:51,35.0,10,52.651860554926216,antihorario,,0.0,0.0,0.0,,negro,2,4,698,698,698,698
,2025-05-23 20:09:08,29.0,1,54.9416399557435,horario,6,6.0,-3000.0,-3000.0,0,negro,3,1,699,699,699,699
,2025-05-23 20:09:51,19.0,9,51.57030158368724,antihorario,13,13.0,-6500.0,-9500.0,0,rojo,4,1,700,700,700,700
,2025-05-23 20:26:54,33.0,6,66.71752409789173,antihorario,8,8.0,-4000.0,-20500.0,0,negro,1,2,701,701,701,701
,2025-05-23 20:27:37,18.0,6,46.03260366939218,horario,2,2.0,-1000.0,-21500.0,0,rojo,2,1,702,702,702,702
,2025-05-23 20:58:32,24.0,10,54.572870800749044,antihorario,26,26.0,-13000.0,-30000.0,0,negro,1,2,703,703,703,703
,2025-05-23 20:59:12,14.0,1,70.89246546369625,horario,4,4.0,-2000.0,-32000.0,0,rojo,2,1,704,704,704,704
,2025-05-23 21:08:37,32.0,13,78.52959740236192,antihorario,17,17.0,-8500.0,-8500.0,0,rojo,1,2,705,705,705,705
,2025-05-23 21:09:21,18.0,13,49.68921196314593,horario,20,20.0,-10000.0,-18500.0,0,rojo,1,3,706,706,706,706
,2025-05-23 21:11:35,32.0,10,53.536453697088746,antihorario,29,29.0,-14500.0,-62000.0,0,rojo,1,4,707,707,707,707
,2025-05-24 10:56:18,29.0,12,56.99427681564464,horario,,0.0,0.0,0.0,,negro,1,5,708,708,708,708
,2025-05-24 10:57:47,27.0,14,49.80938084525405,horario,21,21.0,-10500.0,-15500.0,0,rojo,2,1,709,709,709,709
,2025-05-24 10:58:33,26.0,7,50.371750943611886,antihorario,19,19.0,-9500.0,-25000.0,0,negro,1,2,710,710,710,710
,2025-05-24 11:30:56,12.0,0,69.84448555734863,horario,,0.0,0.0,0.0,,rojo,2,1,711,711,711,711
,2025-05-24 11:40:05,12.0,7,74.63354313806343,antihorario,10,10.0,-5000.0,-5000.0,0,rojo,1,2,712,712,712,712
,2025-05-24 11:41:34,5.0,16,44.478657861224406,antihorario,11,11.0,-5500.0,-25000.0,0,rojo,1,3,713,713,713,713
,2025-05-24 11:42:15,31.0,18,74.99292619733248,horario,5,5.0,-2500.0,-27500.0,0,negro,1,4,714,714,714,714
,2025-05-24 11:43:00,28.0,18,67.12028621516072,antihorario,28,28.0,-14000.0,-41500.0,0,negro,2,1,715,715,715,715
,2025-05-24 11:54:29,14.0,20,39.77995163083115,antihorario,,0.0,0.0,0.0,,rojo,3,1,716,716,716,716
,2025-05-24 12:05:10,34.0,19,53.23477373555268,horario,15,15.0,-7500.0,-7500.0,0,rojo,1,2,717,717,717,717
,2025-05-24 12:05:51,20.0,21,45.31659873829908,antihorario,18,18.0,-9000.0,-16500.0,0,negro,1,3,718,718,718,718
,2025-05-24 12:47:59,31.0,7,62.45076832021643,horario,30,30.0,-15000.0,-15000.0,0,negro,2,1,719,719,719,719
,2025-05-24 12:48:44,6.0,16,56.10009292206539,antihorario,4,4.0,-2000.0,-17000.0,0,negro,3,1,720,720,720,720
,2025-05-24 12:49:27,11.0,18,58.71986551770489,horario,36,36.0,-18000.0,-35000.0,0,negro,4,1,721,721,721,721
,2025-05-25 10:27:36,23.0,7,43.76941520036835,horario,,0.0,0.0,0.0,,rojo,5,1,722,722,722,722
,2025-05-25 10:28:15,36.0,16,48.55905022460428,antihorario,34,34.0,-17000.0,-17000.0,0,rojo,1,2,723,723,723,723
,2025-05-25 15:38:29,7.0,15,47.41764528710401,horario,68719476736,68719476736.0,34359738368000.0,34359738368000.0,rojo,rojo,1,3,724,724,724,724
,2025-05-25 15:39:16,30.0,15,47.936935210355344,antihorario,8192,8192.0,4096000.0,34359742464000.0,rojo,rojo,1,4,725,725,725,725
,2025-05-25 15:39:57,6.0,16,46.112396236095606,horario,1,1.0,-500.0,34359742463500.0,rojo,negro,1,5,726,726,726,726
,2025-05-25 15:40:41,13.0,16,54.5551331776588,antihorario,4096,4096.0,-2048000.0,34359740415500.0,rojo,negro,2,1,727,727,727,727
,2025-05-25 15:41:24,19.0,15,44.14760965908213,horario,33554432,33554432.0,16777216000.0,34376517631500.0,rojo,rojo,3,1,728,728,728,728
,2025-05-25 20:31:25,25.0,14,57.401218323282485,horario,,0.0,0.0,0.0,,rojo,1,2,729,729,729,729
,2025-05-25 20:53:55,15.0,7,49.699695843879574,antihorario,,0.0,0.0,0.0,,negro,1,3,730,730,730,730
,2025-05-26 09:55:34,13.0,10,42.228736281479264,horario,,0.0,0.0,0.0,,negro,2,1,731,731,731,731
,2025-05-26 10:21:05,3.0,14,59.880323916098575,antihorario,,0.0,0.0,0.0,,rojo,3,1,732,732,732,732
,2025-05-26 10:42:22,17.0,18,50.43380520331492,horario,,0.0,0.0,0.0,,negro,1,2,733,733,733,733
,2025-05-26 11:34:08,1.0,23,58.37770797174608,antihorario,,0.0,0.0,0.0,,rojo,2,1,734,734,734,734
,2025-05-26 11:36:51,26.0,23,52.780990999695945,antihorario,,0.0,0.0,0.0,,negro,1,2,735,735,735,735
,2025-05-26 11:52:58,6.0,22,67.45776439297586,horario,,0.0,0.0,0.0,,negro,2,1,736,736,736,736
,2025-05-26 11:53:42,6.0,22,41.336106075270045,antihorario,1,1.0,-500.0,-500.0,19-36,negro,3,1,737,737,737,737
,2025-05-26 11:54:24,10.0,20,49.051481979764915,horario,2,2.0,-1000.0,-1500.0,19-36,negro,4,1,738,738,738,738
,2025-05-26 11:55:06,10.0,22,52.80077403706538,antihorario,2,2.0,-1000.0,-2500.0,19-36,negro,5,1,739,739,739,739
,2025-05-26 11:55:43,2.0,22,50.78267437786559,horario,995.0,995.0,-497500.0,-500000.0,19-36,negro,6,1,740,740,740,740
,2025-05-26 11:56:31,33.0,24,54.303587284518414,antihorario,0.0,0.0,0.0,-500000.0,19-36,negro,7,1,741,741,741,741
,2025-05-26 11:57:13,21.0,22,43.14425789886412,horario,0,0.0,0.0,-500000.0,19-36,rojo,8,1,742,742,742,742
,2025-05-26 11:57:56,35.0,18,49.89453837263503,antihorario,0,0.0,0.0,-500000.0,19-36,negro,1,2,743,743,743,743
,2025-05-26 14:26:11,7.0,20,52.24156565805265,antihorario,,0.0,0.0,0.0,,rojo,2,1,744,744,744,744
,2025-05-26 14:30:17,14.0,18,60.489647441583315,antihorario,,0.0,0.0,0.0,,rojo,1,2,745,745,745,745
,2025-05-26 14:30:58,36.0,19,52.93822609831389,horario,dl,2.0,1000.0,1000.0,19-36,rojo,1,3,746,746,746,746
,2025-05-26 14:31:42,5.0,18,51.09797632283614,antihorario,dl,19.0,-9500.0,-8500.0,19-36,rojo,1,4,747,747,747,747
,2025-05-26 14:32:24,26.0,7,49.370061800136,horario,dl,3.0,1500.0,-7000.0,19-36,negro,1,5,748,748,748,748
,2025-05-26 14:33:04,10.0,23,53.8952625738317,antihorario,dl,976.0,-488000.0,-495000.0,19-36,negro,2,1,749,749,749,749
,2025-05-26 14:33:45,12.0,21,48.93554910815502,horario,dl,0.0,0.0,-495000.0,19-36,rojo,3,1,750,750,750,750
,2025-05-26 15:02:02,23.0,16,49.81849091178181,antihorario,,0.0,0.0,0.0,,rojo,1,2,751,751,751,751
,2025-05-26 15:22:33,33.0,15,46.150951997378115,antihorario,,0.0,0.0,0.0,,negro,1,3,752,752,752,752
,2025-05-26 15:23:16,4.0,16,47.9568939206544,horario,dl,2.0,-1000.0,-1000.0,19-36,negro,2,1,753,753,753,753
,2025-05-26 16:00:01,24.0,18,41.759802384477666,antihorario,,0.0,0.0,0.0,,negro,3,1,754,754,754,754
,2025-05-26 16:00:38,27.0,16,52.9585097548956,horario,dl,10.0,5000.0,5000.0,19-36,rojo,4,1,755,755,755,755
,2025-05-26 16:01:18,0.0,16,64.04560810018255,antihorario,dl,9.0,-4500.0,500.0,19-36,0,1,2,756,756,756,756
,2025-05-26 16:01:59,29.0,16,47.670556265623205,horario,dl,1.0,500.0,1000.0,19-36,negro,2,3,757,757,757,757
,2025-05-26 16:02:37,9.0,13,52.67365190017887,antihorario,dl,19.0,-9500.0,-8500.0,19-36,rojo,3,1,758,758,758,758
