state_pos_0,state_pos_1,state_pos_2,state_pos_3,state_pos_4,state_pos_5,state_pos_6,state_pos_7,state_pos_8,state_pos_9,state_vel,state_dir,state_jug,accion,recompensa,next_state_pos_0,next_state_pos_1,next_state_pos_2,next_state_pos_3,next_state_pos_4,next_state_pos_5,next_state_pos_6,next_state_pos_7,next_state_pos_8,next_state_pos_9,next_vel,next_dir,next_jug
0.3055555555555556,0.08333333333333333,0.4444444444444444,0.4166666666666667,0.08333333333333333,0.4444444444444444,0.4722222222222222,0.8333333333333334,0.5,0.1111111111111111,0.5019884225732507,0,0.24,12,-1.0,0.08333333333333333,0.4444444444444444,0.4166666666666667,0.08333333333333333,0.4444444444444444,0.4722222222222222,0.8333333333333334,0.5,0.1111111111111111,0.3333333333333333,0.4956814000899058,1,0.24
0.08333333333333333,0.4444444444444444,0.4166666666666667,0.08333333333333333,0.4444444444444444,0.4722222222222222,0.8333333333333334,0.5,0.1111111111111111,0.3333333333333333,0.4956814000899058,1,0.24,1,-1.0,0.4444444444444444,0.4166666666666667,0.08333333333333333,0.4444444444444444,0.4722222222222222,0.8333333333333334,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.47901298496170486,1,0.0
0.4444444444444444,0.4166666666666667,0.08333333333333333,0.4444444444444444,0.4722222222222222,0.8333333333333334,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.47901298496170486,1,0.0,19,-1.0,0.4166666666666667,0.08333333333333333,0.4444444444444444,0.4722222222222222,0.8333333333333334,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.5277777777777778,0.4909111466892201,0,0.0
0.4166666666666667,0.08333333333333333,0.4444444444444444,0.4722222222222222,0.8333333333333334,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.5277777777777778,0.4909111466892201,0,0.0,18,-1.0,0.08333333333333333,0.4444444444444444,0.4722222222222222,0.8333333333333334,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.5277777777777778,0.5,0.5703589474488708,1,0.0
0.08333333333333333,0.4444444444444444,0.4722222222222222,0.8333333333333334,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.5277777777777778,0.5,0.5703589474488708,1,0.0,36,-1.0,0.4444444444444444,0.4722222222222222,0.8333333333333334,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.5277777777777778,0.5,1.0,0.486006525441851,1,0.56
0.4444444444444444,0.4722222222222222,0.8333333333333334,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.5277777777777778,0.5,1.0,0.486006525441851,1,0.56,25,-1.0,0.4722222222222222,0.8333333333333334,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.5277777777777778,0.5,1.0,0.6944444444444444,0.3166139909675696,0,0.56
0.4722222222222222,0.8333333333333334,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.5277777777777778,0.5,1.0,0.6944444444444444,0.3166139909675696,0,0.56,16,-1.0,0.8333333333333334,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.5277777777777778,0.5,1.0,0.6944444444444444,0.4444444444444444,0.468215171599922,0,0.0
0.8333333333333334,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.5277777777777778,0.5,1.0,0.6944444444444444,0.4444444444444444,0.468215171599922,0,0.0,24,-1.0,0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.5277777777777778,0.5,1.0,0.6944444444444444,0.4444444444444444,0.6666666666666666,0.4332702726086685,0,0.0
0.5,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.5277777777777778,0.5,1.0,0.6944444444444444,0.4444444444444444,0.6666666666666666,0.4332702726086685,0,0.0,26,-1.0,0.1111111111111111,0.3333333333333333,0.027777777777777776,0.5277777777777778,0.5,1.0,0.6944444444444444,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.525519133767759,0,0.0
0.1111111111111111,0.3333333333333333,0.027777777777777776,0.5277777777777778,0.5,1.0,0.6944444444444444,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.525519133767759,0,0.0,6,-1.0,0.3333333333333333,0.027777777777777776,0.5277777777777778,0.5,1.0,0.6944444444444444,0.4444444444444444,0.6666666666666666,0.7222222222222222,0.16666666666666666,0.4971062578432512,1,0.0
